nearc4,educ,black,smsa,south,married,exper,lwage
0,14,0,0,0,1,9,6.5944128036499
0,12,0,0,0,1,14,5.7838249206543
0,16,0,1,0,1,6,6.42324686050415
0,15,0,1,0,4,9,5.84643888473511
0,13,0,1,0,6,9,6.15485811233521
0,12,0,0,0,6,9,5.70378303527832
1,13,0,1,0,1,5,6.06378507614136
1,12,1,1,0,1,10,5.58724880218506
1,12,0,1,0,4,10,5.43807888031006
1,14,0,1,0,6,4,6.06842613220215
1,12,0,1,0,1,8,6.27476215362549
1,12,0,1,0,1,9,7.00306606292725
1,12,1,1,0,1,10,6.37672710418701
1,18,0,0,0,1,6,6.73459100723267
1,15,0,1,0,1,3,6.46302890777588
1,14,0,1,0,1,14,6.86901378631592
1,13,0,1,0,1,14,6.8254599571228
0,15,0,0,0,1,6,5.85793304443359
0,16,0,0,0,NA,2,5.95324277877808
0,16,0,0,0,1,11,6.42648792266846
0,13,0,1,0,1,12,6.15273284912109
0,12,0,0,0,1,9,6.01859283447266
0,12,0,0,0,1,7,5.99146509170532
0,11,0,1,0,1,16,6.55108022689819
0,15,0,1,0,1,6,5.7397928237915
0,14,0,0,1,1,4,5.49306201934814
0,12,1,1,1,5,14,5.51342916488647
0,11,1,1,0,6,13,6.04737186431885
0,11,1,1,0,5,16,6.39693021774292
0,17,1,1,0,1,2,6.55108022689819
0,12,0,1,0,6,6,5.70378303527832
0,12,0,1,0,1,6,6.53813982009888
0,12,0,1,0,1,12,6.39693021774292
0,12,0,1,0,1,12,6.55108022689819
0,14,0,0,0,6,5,5.61677122116089
0,9,1,1,0,1,19,6.51471281051636
0,17,0,1,0,1,5,6.10702276229858
0,16,0,1,0,1,8,6.45362520217896
0,14,0,0,0,1,9,7.13089895248413
0,18,0,1,0,1,5,6.86901378631592
0,18,0,0,0,6,1,6.19440603256226
0,12,0,0,0,4,6,6.37332010269165
0,14,0,0,0,1,13,6.62007284164429
0,18,0,0,0,6,2,5.7868971824646
0,18,0,1,0,1,5,6.06378507614136
0,12,0,1,0,1,8,6.34738922119141
0,16,0,0,0,1,6,6.81673622131348
0,14,0,0,0,1,10,6.35784196853638
0,11,0,0,0,1,15,6.07073783874512
0,12,0,0,0,1,6,6.22455787658691
1,18,0,0,0,1,10,6.58063888549805
1,16,0,1,0,1,11,6.86901378631592
1,12,0,1,0,4,13,6.41181898117065
1,12,0,0,0,1,7,6.10924816131592
0,12,0,0,0,1,15,6.43775177001953
0,14,0,0,0,1,6,6.56948089599609
0,12,0,0,0,1,6,6.56526517868042
0,16,0,1,0,1,10,6.81673622131348
0,8,0,0,0,1,10,6.03548097610474
0,13,0,0,0,1,10,6.53958606719971
0,12,0,1,0,1,16,5.56068181991577
0,13,0,1,0,1,7,6.47697305679321
0,14,0,1,0,1,5,6.41345882415771
0,12,0,1,0,5,11,6.58755016326904
0,13,0,1,0,1,13,6.64248704910278
0,12,0,0,0,1,9,6.42971897125244
0,16,0,1,0,1,5,6.58063888549805
0,18,0,1,0,3,2,6.24610710144043
0,12,0,0,0,6,7,5.99146509170532
0,14,0,1,1,1,7,6.69456195831299
0,12,0,0,0,6,6,6.13122701644897
0,17,0,0,0,1,9,6.4645881652832
0,12,0,0,0,1,10,6.25190401077271
0,12,0,1,0,1,6,6.34212207794189
0,16,0,0,0,6,2,6.54102993011475
0,12,0,1,0,6,13,6.88550901412964
0,12,0,0,0,1,14,6.65801095962524
0,14,0,1,0,1,7,6.09357023239136
0,16,0,1,0,1,11,6.53958606719971
0,16,0,0,0,6,4,6.03308582305908
0,11,0,1,0,1,13,6.65027904510498
0,15,0,1,0,6,5,5.99146509170532
0,12,0,1,0,1,9,6.80239486694336
0,16,0,0,0,1,9,6.55108022689819
0,16,0,0,0,1,2,6.18414878845215
0,16,0,1,0,1,7,6.79570579528809
0,18,0,1,0,1,5,6.62007284164429
0,13,0,0,0,1,14,6.96129608154297
0,12,0,0,0,1,10,6.8384051322937
0,12,0,0,0,1,8,6.34212207794189
0,16,0,1,0,1,3,6.89467000961304
0,16,0,1,0,1,2,6.64509105682373
0,12,0,0,0,1,9,6.47389078140259
0,16,0,0,0,6,8,6.10702276229858
0,12,0,0,0,1,9,6.36302804946899
0,8,0,0,0,1,19,6.30991792678833
0,12,0,1,0,1,11,6.68461179733276
0,12,0,1,0,6,6,5.07517385482788
0,17,0,1,0,1,5,6.13556480407715
0,14,0,1,0,1,5,6.05208921432495
0,8,0,1,0,1,18,6.39693021774292
0,17,0,1,0,4,3,6.76388502120972
0,12,0,1,0,1,10,6.5264949798584
0,12,0,1,0,1,9,7.01661014556885
0,12,0,1,0,1,8,7.00306606292725
0,12,0,0,0,1,6,5.65599203109741
0,14,0,1,0,1,8,6.24027585983276
0,13,0,1,0,1,7,6.47697305679321
0,12,0,1,0,1,13,6.94601392745972
0,12,0,1,0,1,8,6.55108022689819
1,18,0,1,0,6,7,5.75257301330566
1,12,0,0,0,1,15,5.73657178878784
1,11,0,0,0,1,10,5.81412982940674
1,11,0,0,0,1,8,6.24997520446777
1,16,0,1,0,6,6,6.56385612487793
1,12,0,0,0,1,7,6.43454599380493
1,13,0,0,0,1,9,5.69709300994873
1,14,0,1,0,1,4,6.43775177001953
1,16,0,1,0,1,7,6.64509105682373
1,16,0,1,0,6,6,6.12904977798462
1,12,0,0,0,1,13,6.30991792678833
1,14,0,0,0,1,9,6.15273284912109
1,12,0,0,0,1,15,5.98141384124756
1,14,0,0,0,1,5,6.38687896728516
1,16,0,0,0,6,6,6.94601392745972
1,12,0,1,0,1,16,5.99146509170532
1,12,0,0,0,1,8,6.54821920394897
1,16,0,0,1,1,4,6.56948089599609
1,12,0,0,0,1,6,6.30991792678833
1,14,0,0,0,1,7,5.8081431388855
1,12,0,1,0,1,11,6.96413612365723
1,11,0,1,0,1,13,6.38012313842773
1,12,0,1,0,1,6,6.45046997070312
1,10,0,1,0,2,10,6.21460819244385
1,14,0,1,0,1,8,6.66949796676636
1,18,0,1,0,1,7,6.72383308410645
1,12,0,1,0,1,8,6.28971576690674
1,18,0,1,0,1,4,6.35784196853638
1,14,0,1,0,1,10,6.69456195831299
1,14,0,1,0,1,10,6.58202505111694
1,12,0,1,1,1,8,6.39693021774292
1,10,0,1,1,1,12,6.11368179321289
1,7,0,1,1,1,14,5.70378303527832
1,12,1,1,1,6,8,5.97381019592285
1,12,1,1,1,6,8,5.29831695556641
1,9,0,0,1,1,18,6.62007284164429
1,16,0,0,1,6,4,6.5117449760437
1,14,0,1,1,1,10,6.89669418334961
1,17,0,1,1,6,4,6.7799220085144
1,13,0,0,1,1,7,6.80793523788452
1,14,1,1,1,1,14,5.52146100997925
1,10,0,1,1,1,12,6.25382900238037
1,12,0,1,1,6,9,5.87493085861206
1,12,0,1,1,1,6,5.62762117385864
1,12,1,1,1,2,7,5.99146509170532
1,10,1,1,1,1,12,5.60947179794312
1,11,0,1,1,1,14,6.21460819244385
1,11,0,1,1,1,16,6.40191698074341
1,12,0,1,1,5,7,5.99146509170532
1,12,1,1,1,5,10,6.16331481933594
1,12,0,1,1,1,15,7.00306606292725
1,14,0,1,1,6,6,5.8200831413269
1,11,0,1,1,1,10,6.28785800933838
1,13,1,1,1,1,7,6.00141477584839
1,16,0,1,1,1,5,6.62936305999756
1,16,0,1,1,1,11,6.3171648979187
1,16,0,1,1,1,7,6.35784196853638
1,15,0,1,1,1,5,6.06842613220215
1,11,0,1,1,1,12,6.30991792678833
1,16,0,1,1,1,2,6.68085479736328
1,14,0,1,1,6,7,6.10924816131592
1,13,0,1,1,1,10,6.69332408905029
1,13,0,1,1,1,5,6.39693021774292
1,13,0,1,1,1,15,6.8384051322937
1,11,0,0,1,1,16,6.17586708068848
1,12,0,1,1,1,11,6.43454599380493
1,10,1,1,1,1,11,5.79301404953003
1,16,0,1,1,1,4,6.39693021774292
1,14,1,1,1,1,7,6.54102993011475
1,15,0,1,1,1,12,6.82762908935547
1,12,0,1,1,1,10,6.58063888549805
1,12,1,1,1,1,7,6.29156923294067
1,13,1,1,1,1,8,6.12904977798462
1,13,1,1,1,6,8,6.18414878845215
1,12,1,1,1,6,7,5.85793304443359
1,16,0,1,1,6,3,5.29831695556641
1,10,1,1,1,1,14,6.25382900238037
1,12,1,1,1,4,7,5.52146100997925
1,11,1,1,0,1,11,6.22257614135742
1,12,1,1,1,1,10,5.89440298080444
1,11,1,1,1,1,16,6.48310804367065
1,12,1,1,1,1,14,6.05208921432495
1,12,1,1,1,4,13,5.50125789642334
1,11,1,1,1,6,8,5.52146100997925
1,13,0,1,0,1,13,6.77878522872925
1,12,1,1,1,1,8,6.5323338508606
1,11,1,1,1,1,15,5.99645185470581
1,12,1,1,1,4,13,6.05912303924561
1,13,0,1,1,4,5,5.7838249206543
1,17,0,1,1,5,4,6.58617210388184
1,12,0,1,1,1,7,6.65929412841797
1,14,1,1,1,1,7,5.57594919204712
1,12,1,1,1,4,14,6.10924816131592
1,14,1,1,1,4,7,5.84643888473511
1,13,1,1,1,6,5,5.85793304443359
1,13,1,1,1,6,5,5.99146509170532
1,12,0,1,1,1,14,6.88755321502686
1,12,1,1,1,1,11,5.95324277877808
1,17,1,1,0,6,5,5.84064102172852
1,16,1,1,1,6,3,6.33328008651733
1,7,0,1,1,1,16,6.13772678375244
1,12,1,1,1,6,10,6.33682584762573
1,12,1,1,1,1,9,6.45833778381348
1,10,1,1,1,1,14,6.13556480407715
1,13,1,1,1,1,8,6.50727701187134
1,13,1,1,1,6,5,6.00141477584839
1,17,1,1,1,5,2,5.92157793045044
1,12,1,1,1,6,6,5.43807888031006
1,12,1,1,1,5,14,6.32435894012451
1,8,1,1,1,1,15,5.70378303527832
1,14,0,1,1,1,9,6.81673622131348
1,18,0,1,1,1,3,6.32435894012451
1,13,0,1,1,1,14,6.27098798751831
1,15,0,1,1,6,5,5.7990927696228
1,9,0,1,1,1,11,5.92692613601685
1,13,0,1,1,1,5,6.42162179946899
1,14,0,0,1,1,7,6.58063888549805
1,16,0,1,0,4,3,6.27098798751831
1,12,1,1,1,1,16,6.75576877593994
1,14,1,1,1,1,7,6.47543287277222
1,10,1,1,1,1,8,5.47227001190186
1,12,1,1,1,1,16,5.61677122116089
1,14,1,1,1,1,6,5.7838249206543
1,14,1,1,0,5,9,5.87773609161377
1,12,1,1,1,1,12,5.95324277877808
1,14,0,1,1,1,4,5.89989805221558
1,8,0,1,1,1,19,6.68461179733276
1,12,0,1,1,1,16,6.17794418334961
1,17,0,1,1,1,6,6.86171197891235
1,17,0,1,1,1,3,6.13556480407715
1,16,0,0,1,1,6,6.03308582305908
1,10,0,1,1,1,9,5.66988086700439
1,12,0,1,1,1,6,5.48063898086548
1,12,1,1,1,1,13,6.72022008895874
1,12,0,1,1,1,14,5.88887786865234
1,16,0,0,1,1,6,6.39359092712402
1,13,0,1,1,1,6,6.62007284164429
1,16,1,1,1,6,3,5.95324277877808
1,16,1,1,1,1,6,6.42971897125244
1,13,0,1,1,1,15,6.46302890777588
1,16,1,1,1,1,4,6.14846801757812
1,13,1,1,1,6,5,5.95324277877808
1,12,1,1,1,1,7,6.13556480407715
1,12,0,1,1,1,9,6.45362520217896
1,12,0,0,0,1,8,5.99146509170532
1,13,0,1,1,1,8,6.6333179473877
1,13,0,1,1,1,8,6.32793712615967
1,12,0,1,1,1,16,6.90775489807129
1,11,0,1,1,1,11,6.05208921432495
1,12,1,1,1,1,12,6.01859283447266
1,11,0,1,1,1,8,5.18738603591919
1,18,0,1,1,1,8,5.92692613601685
1,18,0,1,1,6,4,7.16858005523682
1,15,1,1,0,1,9,6.16541814804077
1,16,0,1,1,6,5,6.65286302566528
1,12,0,1,1,1,9,6.57088279724121
1,10,1,1,1,4,12,6.06145715713501
1,13,1,1,1,6,5,6.07534599304199
1,13,0,1,1,1,7,6.77422380447388
1,14,1,1,1,5,13,6.04973411560059
1,12,1,1,1,6,7,5.92692613601685
1,12,1,1,1,1,7,6.19236183166504
1,15,1,1,1,1,3,6.13556480407715
1,12,1,1,1,1,16,5.82894611358643
1,12,0,1,1,1,12,6.36475086212158
1,12,0,1,1,1,9,6.2441668510437
1,12,0,1,1,1,7,6.95939922332764
1,12,1,1,1,1,12,6.16331481933594
1,18,0,1,1,1,8,7.31455278396606
1,15,0,1,0,4,12,6.86901378631592
1,15,1,1,1,4,9,5.43807888031006
1,18,1,1,1,1,5,6.62007284164429
1,15,1,1,1,1,5,5.41610097885132
1,13,1,1,1,1,7,5.80211782455444
1,11,1,1,1,1,9,5.98393583297729
1,10,0,1,1,1,18,6.62007284164429
1,12,0,1,1,1,7,6.10924816131592
1,13,1,1,1,1,6,6.76273012161255
1,8,0,1,1,6,10,6.28226709365845
1,16,0,1,0,1,5,6.74052000045776
1,16,0,1,0,6,4,6.63200187683105
1,16,0,1,1,6,2,6.39693021774292
1,12,0,1,1,1,16,6.9373140335083
1,14,0,1,1,1,12,6.77536582946777
1,12,0,1,1,1,14,6.34212207794189
1,16,0,1,1,6,3,6.27852201461792
1,12,0,1,1,1,7,6.17586708068848
1,12,1,1,1,1,10,6.40357398986816
1,12,0,1,1,1,9,6.48768377304077
1,12,0,1,1,1,13,6.43775177001953
1,12,1,1,1,1,11,5.63478899002075
1,10,0,1,1,1,12,6.21460819244385
1,12,0,1,1,1,8,6.28226709365845
1,10,0,1,1,1,10,6.70686197280884
1,10,0,1,1,1,18,6.43615102767944
1,10,0,1,1,1,12,6.40357398986816
1,12,0,1,0,1,13,6.22455787658691
1,12,0,1,0,1,12,6.62007284164429
1,12,0,1,0,1,14,6.58063888549805
1,18,0,1,0,1,8,6.51322984695435
1,16,0,1,1,1,11,6.81673622131348
1,17,1,1,1,1,7,6.77878522872925
1,12,1,1,1,1,8,6.05678415298462
1,8,1,1,1,1,10,6.67456197738647
1,14,1,1,1,4,9,5.78995990753174
1,10,1,1,1,5,14,5.74620294570923
1,16,1,1,0,1,12,6.66695690155029
1,18,0,1,0,1,7,5.8200831413269
1,10,1,1,1,6,14,5.95324277877808
1,16,1,1,1,5,5,6.27098798751831
1,10,1,0,1,1,17,6.06145715713501
1,12,0,0,0,2,9,6.89162588119507
1,12,0,1,1,6,16,6.70563888549805
1,14,1,1,1,1,12,6.61338376998901
1,10,1,1,1,6,8,5.84354400634766
1,14,1,1,1,1,14,6.3171648979187
1,13,1,1,1,6,5,5.57215404510498
1,18,1,1,1,1,8,6.61338376998901
1,17,1,1,1,6,6,6.5117449760437
1,17,1,1,1,5,9,6.58063888549805
1,13,1,1,1,1,11,6.08221912384033
0,12,1,1,1,1,8,6.30078601837158
0,14,1,1,1,6,5,5.52146100997925
0,14,1,1,1,4,7,6.43615102767944
0,13,0,1,1,6,10,5.99146509170532
0,16,0,1,1,1,7,6.35784196853638
0,16,1,1,1,6,3,6.70073080062866
0,12,1,1,1,4,16,6.43775177001953
0,14,1,1,1,5,6,6.18414878845215
0,16,0,1,1,6,6,6.73459100723267
0,16,0,1,1,1,5,6.76273012161255
0,16,0,1,1,1,4,5.7838249206543
0,14,1,1,1,1,6,6.16751718521118
0,16,1,1,1,1,3,5.52146100997925
0,12,0,1,1,6,6,6.21460819244385
0,13,0,1,1,6,6,6.2441668510437
0,18,0,1,1,6,4,5.54517698287964
0,13,0,1,1,6,5,6.57646894454956
0,18,0,1,0,1,6,6.67959880828857
0,12,0,1,1,1,7,6.62007284164429
0,12,1,1,1,4,6,6.03787088394165
0,12,1,1,1,1,8,6.06610822677612
0,12,1,1,0,1,7,6.05208921432495
0,12,1,1,1,6,13,5.39362812042236
0,13,1,1,1,1,10,6.5294189453125
0,15,0,1,1,1,13,6.21460819244385
0,16,0,1,1,6,4,6.31173515319824
0,11,0,1,1,1,8,6.55108022689819
1,12,0,1,1,1,14,6.56103086471558
1,17,0,1,1,1,5,6.25958204269409
1,12,0,1,1,1,6,6.07073783874512
1,14,0,1,1,1,5,6.13556480407715
1,12,0,1,1,1,6,5.98393583297729
1,15,0,1,1,1,5,5.99146509170532
1,18,0,1,0,4,4,6.77079010009766
1,12,0,1,1,1,8,5.93489408493042
1,12,0,1,1,1,9,5.89715385437012
1,15,0,1,1,1,10,6.86901378631592
1,15,0,1,1,4,9,6.68586111068726
1,5,0,1,1,1,21,5.99146509170532
1,13,1,1,1,4,10,6.29156923294067
1,10,0,1,1,1,14,6.10924816131592
1,15,1,1,1,4,6,6.08221912384033
1,12,1,1,1,5,8,5.88610410690308
1,12,0,1,1,1,9,6.27098798751831
1,12,1,1,1,1,8,6.58063888549805
1,2,0,1,1,5,23,5.84354400634766
1,11,0,1,0,1,10,6.95844793319702
1,16,0,1,1,6,6,6.58755016326904
1,12,1,1,0,5,15,6.29710912704468
1,16,0,1,0,1,11,7.09174203872681
1,16,0,1,1,1,2,5.99146509170532
1,9,1,1,1,1,17,5.92692613601685
1,11,1,1,1,1,13,5.63835477828979
1,12,1,1,1,5,6,4.84418678283691
1,12,1,1,0,6,14,7.23921489715576
1,12,0,0,1,1,12,6.47543287277222
1,16,0,1,1,5,9,6.04025506973267
1,16,0,1,1,1,5,6.12029695510864
1,12,1,1,1,1,7,6.4937539100647
1,12,0,0,1,1,6,5.9401707649231
1,10,1,1,1,4,18,5.75257301330566
1,14,0,1,1,1,4,6.11368179321289
1,12,0,1,1,1,10,6.43775177001953
1,14,0,1,1,6,4,6.39859485626221
1,13,0,1,1,1,8,6.21260595321655
0,8,0,1,1,1,17,6.54102993011475
1,18,0,0,1,1,8,6.28226709365845
1,7,0,1,0,1,13,6.14203691482544
1,12,0,0,1,1,6,5.99146509170532
1,18,0,0,1,1,3,5.90808296203613
1,8,0,0,1,1,11,6.55108022689819
1,16,0,1,0,1,9,6.86901378631592
1,6,0,0,1,1,12,5.89989805221558
1,9,0,0,1,6,18,6.16331481933594
1,12,0,0,1,1,6,5.29831695556641
1,9,1,1,0,1,9,6.39693021774292
1,12,1,1,0,6,9,6.22455787658691
1,16,1,1,1,1,9,6.35784196853638
1,12,1,0,1,6,6,6.12468290328979
1,12,0,1,1,5,16,6.62007284164429
1,11,0,0,1,1,15,6.35784196853638
1,15,0,1,1,6,3,5.66642713546753
1,12,1,1,1,1,7,5.41164588928223
1,10,1,1,1,6,8,5.89440298080444
1,10,1,1,1,5,10,5.43372201919556
1,9,1,1,1,5,11,5.45532083511353
1,14,1,1,1,1,4,6.14203691482544
1,16,0,1,1,4,5,7.6415638923645
1,15,1,1,1,1,10,6.05678415298462
1,12,0,1,1,4,15,6.51914691925049
1,13,0,0,1,6,8,5.74620294570923
1,18,0,1,1,1,4,6.39859485626221
1,10,0,1,1,1,17,6.21460819244385
1,12,0,1,1,6,10,5.92692613601685
1,12,1,1,1,1,16,6.30991792678833
1,17,1,1,0,1,5,6.55393409729004
1,16,1,1,1,1,11,6.43775177001953
1,14,1,1,1,1,14,6.04737186431885
1,11,1,1,1,1,11,5.87211799621582
1,12,0,1,1,6,8,6.25190401077271
1,14,0,1,1,1,4,5.88332176208496
1,11,1,1,1,1,10,5.85507202148438
1,12,1,1,1,1,13,5.68017196655273
1,18,1,1,1,1,4,6.09357023239136
1,6,1,1,1,1,22,5.59842205047607
1,14,0,1,1,1,8,5.95324277877808
1,12,0,1,1,1,9,6.08221912384033
1,11,0,1,1,1,13,6.03308582305908
1,11,0,1,1,1,14,6.17586708068848
1,16,0,1,1,1,8,6.39024114608765
1,12,1,1,1,1,10,6.39693021774292
1,14,1,1,1,6,7,5.52146100997925
1,12,1,1,1,1,13,6.27476215362549
1,12,1,1,1,1,8,6.38181591033936
1,12,1,1,0,1,15,6.22059011459351
1,11,1,1,0,1,8,6.16331481933594
1,16,0,1,1,4,9,7.22548198699951
1,17,0,1,0,6,1,5.7838249206543
1,14,0,1,1,1,5,6.35784196853638
1,12,0,1,0,1,7,6.55393409729004
1,16,0,1,1,6,3,6.0958251953125
1,13,1,1,1,5,8,6.32793712615967
1,13,0,1,1,1,13,6.86901378631592
1,12,0,1,1,6,8,5.73657178878784
1,17,0,1,1,1,10,7.14598512649536
1,16,0,1,0,5,6,6.21460819244385
1,16,0,1,0,6,8,6.36818695068359
1,17,0,1,0,6,2,4.71849918365479
1,14,0,1,0,1,13,6.5117449760437
1,17,0,1,1,1,6,7.56164216995239
1,14,1,1,1,6,4,5.99146509170532
1,12,1,1,1,1,7,6.13122701644897
1,12,1,1,1,6,12,5.50125789642334
1,16,1,1,1,1,5,5.75257301330566
1,14,0,1,1,1,6,6.46302890777588
1,12,0,1,1,1,7,6.62007284164429
1,17,0,1,0,1,2,5.73010015487671
1,17,0,1,0,1,6,5.85793304443359
1,18,0,1,0,5,3,6.13556480407715
1,15,0,1,0,1,13,7.05099010467529
1,16,0,1,1,1,12,7.46622800827026
1,17,0,1,0,1,10,6.64509105682373
1,15,0,1,0,1,8,6.59304523468018
1,18,0,0,1,1,6,6.60123014450073
1,16,0,0,1,1,3,6.21460819244385
1,16,0,0,1,4,2,5.89989805221558
1,13,0,1,1,1,5,5.8081431388855
1,12,0,0,1,1,15,6.58063888549805
1,12,0,0,1,1,9,5.92692613601685
1,12,0,0,1,1,8,5.52146100997925
1,17,0,0,1,1,7,5.88887786865234
0,7,0,0,1,1,19,5.64544677734375
0,12,0,0,1,1,16,6.02827787399292
0,16,0,0,1,1,5,6.25766801834106
0,12,0,0,1,1,15,6.55961513519287
0,16,0,0,1,1,4,6.01371479034424
0,12,0,0,1,1,6,6.03068494796753
0,12,0,1,0,6,12,6.66695690155029
0,16,0,0,1,1,5,6.35784196853638
0,16,0,0,1,1,2,6.16961097717285
0,17,0,1,1,6,4,6.43775177001953
0,17,0,0,1,4,1,6.22455787658691
0,12,0,0,1,1,14,5.6594820022583
0,12,0,1,1,1,6,6.21460819244385
0,8,0,1,1,4,13,6.21460819244385
0,12,0,0,1,1,9,5.85793304443359
0,13,0,0,1,1,5,6.13556480407715
0,13,1,0,1,6,11,6.30627489089966
0,12,1,0,1,1,10,5.54126405715942
0,13,1,1,1,6,5,6.2614917755127
0,12,1,0,1,1,15,5.67675399780273
0,14,0,1,1,1,8,5.92692613601685
0,18,0,1,1,6,8,6.27098798751831
0,16,0,0,1,6,3,6.81234502792358
0,9,0,1,1,1,13,5.86646795272827
0,14,0,1,1,1,8,7.05185604095459
0,8,0,1,1,4,20,5.52146100997925
0,13,0,1,1,1,9,6.6605749130249
0,13,0,1,1,6,12,6.03068494796753
1,13,1,0,1,1,10,5.89715385437012
1,13,1,1,1,1,8,5.92692613601685
1,15,1,0,1,1,3,5.92692613601685
1,16,1,0,1,1,6,5.88053321838379
1,7,1,0,1,2,18,5.70378303527832
1,14,0,0,1,1,5,6.26909589767456
1,12,0,0,1,6,16,5.70044422149658
1,8,1,0,1,1,18,6.10924816131592
1,14,1,0,1,1,5,6.29156923294067
1,8,0,0,1,1,15,6.26909589767456
1,12,0,0,1,1,12,6.64509105682373
1,12,1,1,0,6,8,5.28826713562012
1,12,1,1,0,6,6,5.99146509170532
1,12,1,1,0,6,10,6.62406492233276
1,12,1,1,0,6,6,6.09807395935059
1,9,1,0,1,1,15,5.48063898086548
1,3,1,0,1,1,16,5.11799383163452
1,12,0,1,1,1,6,6.09807395935059
1,10,1,0,1,1,10,5.52146100997925
1,12,0,0,1,1,8,6.16331481933594
1,16,0,0,1,1,6,5.99146509170532
1,18,0,0,1,6,0,5.98645210266113
1,12,1,1,0,1,7,5.85793304443359
1,12,1,0,1,1,15,6.25958204269409
1,10,1,0,1,1,15,5.59842205047607
1,9,1,0,1,1,15,5.73657178878784
1,6,1,0,1,2,19,5.70378303527832
1,12,1,0,1,1,10,5.7838249206543
1,12,0,1,1,1,6,6.80239486694336
0,13,0,1,1,1,7,6.62007284164429
0,8,1,1,1,1,12,5.65248918533325
0,12,0,1,1,1,6,5.62762117385864
0,13,1,1,1,1,10,6.21460819244385
0,8,0,1,1,1,16,6.55108022689819
0,9,0,1,1,1,11,5.70378303527832
0,8,0,1,1,1,20,5.97126197814941
0,12,0,1,1,1,16,6.23637008666992
0,16,0,1,1,6,9,6.43615102767944
0,12,1,1,1,1,9,5.49716806411743
0,12,0,1,1,1,9,5.89440298080444
0,16,0,1,1,5,5,6.40687990188599
0,12,0,1,1,1,7,6.6333179473877
0,14,0,1,1,1,11,5.95324277877808
0,12,1,1,1,1,14,6.2045578956604
0,16,0,1,1,1,5,6.71901321411133
0,12,0,1,1,1,7,6.00141477584839
0,15,0,0,1,6,6,5.58724880218506
0,12,0,0,1,1,16,6.0867748260498
0,14,0,0,1,6,8,5.92692613601685
0,10,0,0,1,1,8,5.7071099281311
0,12,0,0,1,1,16,6.48920488357544
0,15,1,1,0,4,3,6.24222278594971
0,12,1,0,1,6,8,5.70378303527832
0,12,1,0,1,6,8,5.43807888031006
0,10,1,0,1,6,15,5.56068181991577
0,12,1,0,1,1,6,5.72031211853027
0,8,1,0,1,1,17,6.06378507614136
0,8,1,0,1,1,10,5.56068181991577
0,16,0,1,1,6,2,6.35784196853638
0,11,1,0,1,1,12,6.05208921432495
0,12,1,0,1,1,7,5.75257301330566
0,13,0,0,1,1,10,5.92692613601685
0,9,1,0,1,1,18,6.21460819244385
0,12,0,1,1,4,7,6.21460819244385
0,12,1,1,1,1,14,5.85793304443359
0,10,1,1,1,1,13,6.26339817047119
0,17,0,0,1,1,3,6.21460819244385
0,16,0,1,1,1,3,5.95324277877808
1,9,1,1,1,1,10,4.60516977310181
1,15,1,1,1,1,5,5.70378303527832
1,12,1,1,1,6,6,5.23644208908081
1,8,1,1,1,1,19,5.87211799621582
1,12,1,1,1,1,7,5.58724880218506
1,12,1,1,1,1,10,5.58724880218506
1,12,0,1,1,1,16,6.37332010269165
1,12,1,0,1,4,6,5.92692613601685
1,12,1,0,1,5,13,5.84643888473511
1,16,0,1,1,1,6,6.30078601837158
1,14,0,1,1,1,5,6.33150196075439
1,12,0,1,0,1,8,6.35784196853638
1,15,0,1,0,1,5,6.7912220954895
1,13,0,0,1,1,7,6.43775177001953
1,13,0,0,1,6,7,6.03068494796753
1,6,0,0,1,1,19,6.5264949798584
0,11,1,1,1,1,13,6.43775177001953
0,9,1,1,1,6,12,5.73657178878784
0,12,1,1,1,1,10,6.49828195571899
0,11,0,1,1,1,15,5.65599203109741
0,12,1,1,1,1,8,6.39693021774292
0,16,1,1,0,5,7,6.6093487739563
0,11,1,1,1,6,10,5.41610097885132
0,12,0,1,1,1,16,6.43454599380493
0,12,0,1,1,6,6,6.40191698074341
0,12,0,1,1,1,11,6.30991792678833
0,16,0,0,1,1,5,6.68586111068726
1,14,0,1,1,1,10,5.7990927696228
1,16,0,1,1,1,12,6.52795791625977
1,15,0,1,0,6,8,6.90775489807129
1,16,0,1,1,6,8,6.99485015869141
1,13,1,1,1,4,5,6.16541814804077
1,12,1,1,1,6,6,6.21460819244385
1,14,1,1,1,1,5,6.85646200180054
1,18,1,1,1,1,6,7.04053592681885
1,12,1,1,1,1,14,6.10924816131592
1,12,0,1,1,1,7,6.10479307174683
1,16,0,1,1,6,5,5.88887786865234
1,13,0,1,1,1,5,6.28226709365845
1,17,0,1,1,1,2,6.42324686050415
1,14,0,1,1,6,4,6.19440603256226
1,12,0,1,1,1,8,6.02827787399292
0,13,1,1,1,6,5,5.52146100997925
0,13,0,0,1,1,9,6.21460819244385
0,18,0,1,1,1,4,7.05185604095459
0,12,0,0,1,1,14,6.26339817047119
0,11,0,1,1,1,7,5.70378303527832
0,9,0,0,1,1,11,5.73010015487671
0,8,0,0,1,1,15,6.43775177001953
0,13,0,1,1,6,5,5.85793304443359
0,16,0,0,1,1,8,6.5117449760437
0,13,0,0,1,1,9,6.32435894012451
0,12,1,0,1,1,10,5.86078596115112
0,12,1,1,0,1,10,6.58340883255005
0,15,1,0,1,1,6,6.34388113021851
0,11,1,1,1,6,8,5.48063898086548
0,8,0,0,1,1,18,6.10924816131592
